7.440555840730667114e-02,8.487329632043838501e-02,8.993967622518539429e-02,9.159286320209503174e-02,9.157310426235198975e-02,9.261269867420196533e-02
5.623215064406394958e-02,6.266347318887710571e-02,6.529082357883453369e-02,6.571696698665618896e-02,6.529285013675689697e-02,6.569110602140426636e-02
5.249391555786132812e+00,6.201663494110107422e+00,6.950635910034179688e+00,7.650675296783447266e+00,8.420083045959472656e+00,9.386059761047363281e+00
5.668275833129882812e+00,6.857295513153076172e+00,7.875435352325439453e+00,8.748101234436035156e+00,9.520680427551269531e+00,1.022231292724609375e+01
5.820377349853515625e+00,7.071904659271240234e+00,8.141625404357910156e+00,9.056525230407714844e+00,9.867933273315429688e+00,1.061202335357666016e+01
5.815679073333740234e+00,7.063481330871582031e+00,8.130682945251464844e+00,9.045930862426757812e+00,9.860508918762207031e+00,1.060731887817382812e+01
5.558277606964111328e+00,6.755351066589355469e+00,7.785181999206542969e+00,8.673842430114746094e+00,9.470592498779296875e+00,1.020261478424072266e+01
4.047644615173339844e+00,4.952150821685791016e+00,5.746601104736328125e+00,6.440630912780761719e+00,7.068389892578125000e+00,7.647738456726074219e+00
