4.591410979628562927e-02,5.405606329441070557e-02,5.805883556604385376e-02,5.975216254591941833e-02,6.071718782186508179e-02,6.303286552429199219e-02
3.539820760488510132e-02,4.123008623719215393e-02,4.401232674717903137e-02,4.519415274262428284e-02,4.593905434012413025e-02,4.749712720513343811e-02
3.154613733291625977e+00,3.886069059371948242e+00,4.463364124298095703e+00,5.036448955535888672e+00,5.692804336547851562e+00,6.518406867980957031e+00
3.251692056655883789e+00,4.084213733673095703e+00,4.754506111145019531e+00,5.319079875946044922e+00,5.814125061035156250e+00,6.271593093872070312e+00
3.328856229782104492e+00,4.192222118377685547e+00,4.885929584503173828e+00,5.470929145812988281e+00,5.988235950469970703e+00,6.476056098937988281e+00
3.334985256195068359e+00,4.219372272491455078e+00,4.931360244750976562e+00,5.533602714538574219e+00,6.065650463104248047e+00,6.562973499298095703e+00
3.157552480697631836e+00,4.001675128936767578e+00,4.683579921722412109e+00,5.261267662048339844e+00,5.771353244781494141e+00,6.244039058685302734e+00
2.217539787292480469e+00,2.816937685012817383e+00,3.320730447769165039e+00,3.764799356460571289e+00,4.169542789459228516e+00,4.549901008605957031e+00
